74;"4-Methylvaleric Acid 
";CC(C)CCC(=O)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
75;"4-Methylvaleric acid
";CC(C)CCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
76;"4-Nitro-o-Phenylenediamine
";NC1=C(N)C=C(C=C1)[N+]([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
77;"4-Nitrophenol
";OC1=CC=C(C=C1)[N+]([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
78;"4-Tolunitrile
";CC1=CC=C(C=C1)C#N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
79;"4-amino-2-nitrophenol
";NC1=CC(=C(O)C=C1)[N+]([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
80;"4-bromophenol
";OC1=CC=C(Br)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
81;"4-chloro-3-methylphenol
";CC1=C(Cl)C=CC(O)=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
82;"4-chloro-3-methylphenol 
";CC1=C(Cl)C=CC(O)=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
83;"4-chloro-4-phenylenediamine
";Nc1ccc(Cl)cc1N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
84;"4-chloro-m-phenylenediamine
";NC1=CC(N)=C(Cl)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
85;"4-chloro-o-phenylenediamine
";NC1=C(N)C=C(Cl)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
86;"4-chlorocresol
";CC1=C(O)C=CC(Cl)=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
87;"4-chlorophenol
";OC1=CC=C(Cl)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
88;"4-cyanophenol
";OC1=CC=C(C=C1)C#N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
89;"4-ethylphenol
";CCC1=CC=C(O)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
90;"4-hydroxybenzylalcohol
";OCC1=CC=C(O)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
91;"4-hydroxyphenylacetamide
";NC(=O)CC1=CC=C(O)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
92;"4-hydroxyphenylaceticacid
";OC(=O)CC1=CC=C(O)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
93;"4-nitrophenol
";OC1=CC=C(C=C1)[N+]([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
94;"4-propoxyphenol
";CCCOC1=CC=C(O)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
95;"4.Chloroaniline
";NC1=CC=C(Cl)C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
96;"5-Fluorouracil
";FC1=CNC(=O)NC1=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
97;"5-aminolevulinicacid
";NCC(=O)CCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
98;"5-cyano-2-(trifluoromethyl)-1h-benzimidazole
";FC(F)(F)C1=NC2=CC(=CC=C2N1)C#N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
99;"6.Methylcoumarin
";CC1=CC=C2OC(=O)C=CC2=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
100;"7-ethoxycoumarin
";CCOC1=CC=C2C=CC(=O)OC2=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
101;"Acetophenone
";CC(=O)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
102;"Acetylsalicylic acid
";CC(=O)OC1=CC=CC=C1C(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
103;"Aldosterone
";C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@]3(C[C@H](O)[C@H]21)C=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
104;"Amylobarbital
";CCC1(CCC(C)C)C(=O)NC(=O)NC1=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
105;"Aniline
";NC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
106;"Anisole
";COC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
107;"Arsenic pentafluoride
";F[As](F)(F)(F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
108;"Arsine
";[AsH3];0;2018-02-11 12:05:19;2018-02-11 12:05:19
109;"Aspartic acid
";NC(CC(O)=O)C(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
110;"Atropine
";CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
111;"Barbital
";CCC1(CC)C(=O)NC(=O)NC1=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
112;"Basic Red 76
";COC1=C(C=CC=C1)N=NC1=C2C=C(C=CC2=CC=C1O)[N+](C)(C)C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
113;"Benzaldehyde
";O=CC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
114;"Benzene
";C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
115;"Benzoic acid
";OC(=O)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
116;"Benzophenone
";O=C(C1=CC=CC=C1)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
117;"Benzyl alcohol
";OCC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
118;"Benzyl bromide
";BrCC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
119;"Benzyl nicotinate
";O=C(OCC1=CC=CC=C1)C1=CC=CN=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
120;"Benzylidene acetone
";CC(=O)\C=C\C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
121;"Bis_trifluoromethyl_peroxide
";FC(F)(F)OOC(F)(F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
122;"Boric Acid
";OB(O)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
123;"Boric acid
";OB(O)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
124;"Boron tribromide
";BrB(Br)Br;0;2018-02-11 12:05:19;2018-02-11 12:05:19
125;"Boron trichloride
";ClB(Cl)Cl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
126;"Boron trifluoride
";FB(F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
127;"Bromine
";[Br];0;2018-02-11 12:05:19;2018-02-11 12:05:19
128;"Bromine chloride
";ClBr;0;2018-02-11 12:05:19;2018-02-11 12:05:19
129;"Bromomethane
";CBr;0;2018-02-11 12:05:19;2018-02-11 12:05:19
130;"Butanol
";CCCCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
131;"Butobarbital
";CCCCC1(CC)C(=NC(=O)N=C1O)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
132;"Butobarbital
";CCCCC1(CC)C(=O)NC(=O)NC1=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
133;"Butyl nicotinate
";CCCCOC(=O)C1=CC=CN=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
134;"Butyric acid
";CCCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
135;"Caffeine
";CN1C=NC2=C1C(=O)N(C)C(=O)N2C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
136;"Carbon monoxide
";[C-]#[O+];0;2018-02-11 12:05:19;2018-02-11 12:05:19
137;"Chlorine pentafluoride
";F[Cl](F)(F)(F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
138;"Chlorine trifluoride
";F[Cl](F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
139;"Chloropicrin
";[O-][N+](=O)C(Cl)(Cl)Cl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
140;"Chloroxylenol
";CC1=CC(O)=CC(C)=C1Cl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
141;"Chlorpheniramine
";CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
142;"Cinnamaldehyde
";O=C\C=C\C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
143;"Cinnamic acid
";OC(=O)\C=C\C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
144;"Cinnamyl Alcohol
";OC\C=C\C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
145;"Codeine
";COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
146;"Corticosterone
";C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
147;"Coumarin
";O=C1OC2=CC=CC=C2C=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
148;"Cyanogen
";N#CC#N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
149;"Cyanogen chloride
";ClC#N;0;2018-02-11 12:05:19;2018-02-11 12:05:19
150;"Cyclophosphamide monohydrate
";ClCCN(CCCl)P1(=O)NCCCO1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
151;"D8-tetrahydrocannabinol
";CC1=CC[C@](C(C)(C)OC2=C3C(O)=CC(CCCCC)=C2)([H])[C@@]3([H])C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
152;"Decanol
";CCCCCCCCCCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
153;"Dexamethasone
";C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
154;"Diazomethane
";C=[N+]=[N-];0;2018-02-11 12:05:19;2018-02-11 12:05:19
155;"Diborane
";BB;0;2018-02-11 12:05:19;2018-02-11 12:05:19
156;"Dichloroacetylene
";ClC#CCl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
157;"Dichlorosilane
";Cl[SiH2]Cl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
158;"Diclofenac
";OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl;0;2018-02-11 12:05:19;2018-02-11 12:05:19
159;"Diethylcarbamazine
";CCN(CC)C(=O)N1CCN(C)CC1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
160;"Diethylene glycol butyl ether
";CCCCOCCOCCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
161;"Diethylmaleate
";CC\C(C([O-])=O)=C(/CC)C([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
162;"Digitoxin
";C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
163;"Dihydromorphine
";CN1CC[C@@]23[C@H]4OC5=C2C(C[C@@H]1[C@@H]3CC[C@@H]4O)=CC=C5O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
164;"Dimethylethylamine
";CCN(C)C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
165;"Disulfur decafluoride
";FS(F)(F)(F)(F)S(F)(F)(F)(F)F;0;2018-02-11 12:05:19;2018-02-11 12:05:19
166;"EHA
";CCCCC/C=C(\C)/C(=O)OCC;0;2018-02-11 12:05:19;2018-02-11 12:05:19
167;"EHA
";CCCCCCC(=CCC)C([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
168;"Ephedrine
";CN[C@@H](C)[C@H](O)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
169;"Estradiol
";C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
170;"Ethanol
";CCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
171;"Ethyl benzene
";CCC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
172;"Ethyl nicotinate
";CCOC(=O)C1=CC=CN=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
173;"Ethylbenzene
";CCC1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
174;"Ethylether
";CCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
175;"Ethylether
";CCOCC;0;2018-02-11 12:05:19;2018-02-11 12:05:19
176;"Etorphine
";CCC[C@@](C)(O)[C@H]1C[C@]23C=C[C@]1(OC)[C@@H]1OC4=C5C(C[C@H]2N(C)CC[C@@]315)=CC=C4O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
177;"Fentanyl
";CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
178;"Fluocinonide
";CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
179;"Fluorine
";[F];0;2018-02-11 12:05:19;2018-02-11 12:05:19
180;"Formaldehyde
";C=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
181;"Geraniol
";CC(C)=CCC\C(C)=C\CO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
182;"Geraniol  
";CC(=CCC/C(=C/CO)/C)C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
183;"Germane
";[GeH4];0;2018-02-11 12:05:19;2018-02-11 12:05:19
184;"Griseofulvin
";COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC;0;2018-02-11 12:05:19;2018-02-11 12:05:19
185;"HC Red No,3
";NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
186;"Heptanoic acid
";CCCCCCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
187;"Heptanol
";CCCCCCCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
188;"Hexaethyl tetraphosphate
";CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC;0;2018-02-11 12:05:19;2018-02-11 12:05:19
189;"Hexanoic acid
";CCCCCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
190;"Hexanol
";CCCCCCO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
191;"Hexyl nicotinate
";CCCCCCOC(=O)C1=CC=CN=C1;0;2018-02-11 12:05:19;2018-02-11 12:05:19
192;"Histidine
";N[C@@H](CC1=CN=CN1)C(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
193;"Hydrocortisone
";C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO;0;2018-02-11 12:05:19;2018-02-11 12:05:19
194;"Hydrocortisone 21-propionate
";CCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
195;"Hydrocortisone 6-hydroxyhexanoate
";C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCCCCO)O)C)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
196;"Hydrocortisone N,N-dimethylsuccinamate
";C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)N(C)C)O)C)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
197;"Hydrocortisone caproate
";CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
198;"Hydrocortisone hemipimelate
";#HODNOTA!;0;2018-02-11 12:05:19;2018-02-11 12:05:19
199;"Hydrocortisone hemisuccinate
";C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)O)O)C)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
200;"Hydrocortisone hemisuccinate
";C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
201;"Hydrocortisone octanoate
";CCCCCCCC(=O)OC1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@@H]3[C@@]12C;0;2018-02-11 12:05:19;2018-02-11 12:05:19
202;"Hydrocortisone octanoate
";CCCCCCCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
203;"Hydrocortisone pimelamate
";C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCCCCC(=O)N)O)C)O;0;2018-02-11 12:05:19;2018-02-11 12:05:19
